id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
277,2015-01-27T00:00:00Z,450000,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530
278,2014-11-13T00:00:00Z,770000,4,2.75,3820,26300,2,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136
279,2015-05-05T00:00:00Z,455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385
280,2015-05-05T00:00:00Z,405000,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000
281,2014-07-03T00:00:00Z,304900,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088
282,2015-02-27T00:00:00Z,170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775
283,2015-05-13T00:00:00Z,2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556
284,2014-06-30T00:00:00Z,780000,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864
286,2014-09-05T00:00:00Z,370000,4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100
289,2014-07-02T00:00:00Z,675000,5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300
291,2014-07-23T00:00:00Z,389999,4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256
294,2014-10-02T00:00:00Z,580000,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004
295,2014-07-09T00:00:00Z,550000,3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166
296,2014-07-10T00:00:00Z,879000,4,2.5,3360,22111,2,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374
297,2014-08-22T00:00:00Z,265000,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316
298,2015-03-04T00:00:00Z,446500,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220
301,2014-06-24T00:00:00Z,3075000,4,5,4550,18641,1,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508
302,2014-08-11T00:00:00Z,335000,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903
304,2015-04-01T00:00:00Z,208633,3,2.5,2040,3810,2,0,0,3,8,2040,0,2006,0,98038,47.3537,-122,2370,4590
305,2015-01-15T00:00:00Z,315000,3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139
308,2014-06-12T00:00:00Z,610750,4,2.25,2180,7297,2,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781
309,2015-02-28T00:00:00Z,550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000
311,2015-02-09T00:00:00Z,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750
313,2014-05-02T00:00:00Z,2384000,5,2.5,3650,9050,2,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400
314,2014-06-18T00:00:00Z,1384000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
316,2014-11-05T00:00:00Z,305000,4,2.25,1950,7700,1,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350
321,2014-05-13T00:00:00Z,819900,5,2.75,3150,7119,2,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384
322,2014-10-23T00:00:00Z,520000,3,2.25,2030,16200,2,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958
324,2015-02-02T00:00:00Z,240000,3,1.75,1510,10248,1,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753
326,2015-03-11T00:00:00Z,240500,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460
327,2014-10-27T00:00:00Z,274975,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781
328,2014-09-05T00:00:00Z,740000,4,2,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500
330,2014-07-25T00:00:00Z,790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004
331,2014-09-16T00:00:00Z,880000,4,3.5,2800,6750,2,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120
332,2015-04-16T00:00:00Z,279000,6,1.75,2240,11180,2,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955
333,2014-07-29T00:00:00Z,295000,3,2,1810,10530,1,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450
335,2014-07-03T00:00:00Z,940000,4,2,2490,9525,2,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525
336,2014-10-07T00:00:00Z,260000,4,2.5,1960,5238,2,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894
338,2014-07-22T00:00:00Z,791500,4,2,1510,3500,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,3750
341,2015-04-24T00:00:00Z,485000,4,1.75,2560,43995,2,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,14764
343,2014-09-09T00:00:00Z,425000,3,1.75,2500,6840,1,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691
344,2014-10-17T00:00:00Z,309600,4,1.75,1275,20000,1,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000
345,2014-07-18T00:00:00Z,552250,4,2.5,2580,5823,2,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823
346,2014-07-23T00:00:00Z,165000,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138
347,2014-12-29T00:00:00Z,239900,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138
349,2014-10-21T00:00:00Z,206600,3,2,1390,13464,1,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080
350,2015-04-16T00:00:00Z,387000,4,1.75,2500,7690,1,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646
352,2014-09-22T00:00:00Z,855000,4,2.75,2270,10460,2,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,2610,10180
353,2015-01-26T00:00:00Z,315000,3,1,1900,14400,1,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400
354,2014-12-03T00:00:00Z,437500,2,1,990,3120,1,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120
355,2015-03-24T00:00:00Z,252000,4,1.5,1550,19800,1,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654
356,2014-06-04T00:00:00Z,375000,4,1.75,2200,7475,1,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766
357,2014-08-06T00:00:00Z,300000,4,2.5,1910,4862,2,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091
358,2014-10-06T00:00:00Z,420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530
361,2014-06-05T00:00:00Z,463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,28399
362,2014-08-28T00:00:00Z,380000,5,2.5,2760,11340,2,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340
363,2014-12-10T00:00:00Z,329500,4,2.5,1820,7912,2,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168
368,2014-10-01T00:00:00Z,810000,4,2.5,3520,15420,2,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,3400,21455
370,2014-11-20T00:00:00Z,338000,4,3,2090,7500,1,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650
371,2014-12-04T00:00:00Z,280000,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220
372,2014-10-01T00:00:00Z,315000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929
373,2015-03-24T00:00:00Z,530000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929
374,2014-12-23T00:00:00Z,380000,5,3,3450,9914,2,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721
375,2014-08-11T00:00:00Z,297000,3,2.25,1450,7562,2,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625
376,2014-05-20T00:00:00Z,730000,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447
377,2014-06-09T00:00:00Z,450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,12600
378,2014-10-27T00:00:00Z,275000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500
379,2015-04-29T00:00:00Z,595000,4,2,2020,2849,2,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120
380,2015-04-21T00:00:00Z,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577
381,2014-09-16T00:00:00Z,270000,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868
382,2014-08-05T00:00:00Z,950000,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142
384,2015-01-21T00:00:00Z,560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050
385,2014-07-28T00:00:00Z,1350000,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009
386,2014-11-11T00:00:00Z,799000,4,2.25,2510,11585,2,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691
387,2014-06-25T00:00:00Z,365500,3,2,1410,9600,1,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600
389,2014-09-05T00:00:00Z,403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,1880,12000
390,2014-08-01T00:00:00Z,385000,4,1.5,2040,10726,1,0,0,3,7,1380,660,1954,0,98177,47.772,-122.358,1610,10020
391,2014-12-10T00:00:00Z,345000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620
393,2014-06-18T00:00:00Z,330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.901,1790,27743
394,2014-05-12T00:00:00Z,927000,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239
395,2014-07-28T00:00:00Z,1118000,4,2.5,3840,16619,2,0,1,4,10,3840,0,1983,0,98040,47.5634,-122.213,3600,16553
396,2015-04-30T00:00:00Z,330000,2,1,1220,10000,1,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600
397,2015-03-09T00:00:00Z,530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800
398,2014-06-23T00:00:00Z,365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.129,2000,10071
399,2014-06-19T00:00:00Z,378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500
400,2014-06-19T00:00:00Z,269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,8750
401,2015-03-06T00:00:00Z,557000,3,3.5,1710,2096,2,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543
402,2014-08-25T00:00:00Z,360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963
404,2015-02-24T00:00:00Z,437000,3,2.5,1750,22357,2,0,0,3,8,1750,0,1994,0,98045,47.4807,-121.779,2430,22357
405,2014-06-18T00:00:00Z,322500,4,2.5,1820,6753,2,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.032,1820,7107
408,2015-04-17T00:00:00Z,278500,3,2,1570,5250,1,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.188,1570,5250
409,2015-04-27T00:00:00Z,364950,4,2.5,1930,6957,2,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,2090,6996
412,2014-07-16T00:00:00Z,517534,2,1,833,143947,1,0,0,3,5,833,0,2006,0,98070,47.3889,-122.482,1380,143947
413,2014-11-04T00:00:00Z,632925,3,2.5,2990,32239,2,0,0,4,8,2990,0,1978,0,98077,47.7718,-122.095,2990,36497
414,2014-07-23T00:00:00Z,577500,3,2.5,2000,7251,2,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118
416,2014-09-09T00:00:00Z,570000,3,1.75,2910,37461,1,0,0,4,7,1530,1380,1967,0,98052,47.7015,-122.164,2520,18295
417,2014-06-26T00:00:00Z,563500,4,1.75,2085,174240,1,0,0,3,7,1610,475,1964,0,98024,47.5753,-121.95,2690,174240
418,2015-01-05T00:00:00Z,423000,4,2.25,2200,9351,1,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660
419,2014-12-23T00:00:00Z,355000,3,2.25,1860,5028,2,0,0,3,8,1860,0,2012,0,98019,47.7318,-121.982,2320,5465
420,2014-07-10T00:00:00Z,1550000,5,4.25,6070,171626,2,0,0,3,12,6070,0,1999,0,98024,47.5954,-121.95,4680,211267
422,2014-07-30T00:00:00Z,625000,3,1.75,1600,9135,1,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800
423,2014-12-19T00:00:00Z,538000,3,2.5,2250,11632,2,0,0,3,8,2250,0,1988,0,98056,47.5272,-122.169,2360,11632
424,2015-01-07T00:00:00Z,380000,3,2.5,2280,10255,2,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094
425,2014-07-17T00:00:00Z,375000,2,1,940,5120,1,0,0,3,7,940,0,1909,0,98122,47.6073,-122.308,1300,5120
426,2015-04-03T00:00:00Z,245000,3,2.5,1530,8500,1,0,0,5,7,1030,500,1996,0,98038,47.3592,-122.046,1850,8140
429,2014-05-06T00:00:00Z,397000,4,2,1440,7680,1,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2,1460,9660
430,2015-05-12T00:00:00Z,365000,3,2.5,2200,4052,2,0,0,3,8,2200,0,2005,0,98058,47.4362,-122.178,2310,5082
433,2014-07-22T00:00:00Z,1000000,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277
434,2014-09-03T00:00:00Z,237000,3,2.5,1490,2138,2,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,1490,2094
435,2014-09-19T00:00:00Z,525000,4,2.5,2450,5280,2,0,0,3,8,2450,0,2003,0,98011,47.7734,-122.224,2300,4674
436,2014-09-16T00:00:00Z,749000,4,2.5,1710,9627,1,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131
437,2014-08-21T00:00:00Z,722500,5,2.5,4870,11800,2,0,0,3,10,3470,1400,1983,0,98074,47.633,-122.041,3180,11398
438,2015-03-12T00:00:00Z,843000,3,2.5,3130,8750,2,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003
439,2014-07-08T00:00:00Z,438000,2,2,1270,1372,3,0,0,3,8,1270,0,2000,0,98115,47.6776,-122.318,1610,3090
440,2014-09-16T00:00:00Z,578000,3,1.75,2120,10875,1,0,2,3,8,1540,580,1977,0,98146,47.504,-122.382,2460,11760
441,2014-09-23T00:00:00Z,227950,3,1.5,1670,8230,1,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,2077,4910
442,2014-07-22T00:00:00Z,196000,3,2.25,2070,11576,2,0,0,3,7,2070,0,1974,0,98001,47.3417,-122.271,1890,7519
444,2015-04-22T00:00:00Z,350000,3,1.5,1250,219978,1,0,0,4,6,1250,0,1980,0,98038,47.4056,-121.955,1930,210394
445,2014-08-19T00:00:00Z,205000,3,1,940,7980,1,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,1150,8050
446,2014-12-02T00:00:00Z,400000,3,1.75,1920,9102,1,0,0,3,7,1920,0,1968,0,98072,47.7487,-122.082,1920,9760
448,2015-03-19T00:00:00Z,505000,3,2,1260,5460,1,0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,1510,5460
452,2014-12-31T00:00:00Z,333500,3,1.75,1220,9732,1,0,0,3,7,1220,0,1965,0,98011,47.7736,-122.214,1630,10007
453,2015-02-22T00:00:00Z,232000,3,1,1400,10403,1,0,0,4,6,1400,0,1976,0,98038,47.362,-122.029,1230,10209
454,2015-04-21T00:00:00Z,691100,3,2.75,2360,16117,1,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.121,2120,16117
455,2014-10-14T00:00:00Z,811000,3,1.75,1870,9897,1,0,0,4,8,1870,0,1960,0,98040,47.5505,-122.221,1900,10005
456,2014-05-20T00:00:00Z,551000,3,2.5,2830,5802,2,0,0,3,9,2830,0,2001,0,98028,47.7605,-122.234,2500,5788
457,2015-01-08T00:00:00Z,496500,3,2.5,2260,3640,2,0,0,3,8,2260,0,1994,0,98072,47.7356,-122.157,2350,3710
458,2014-11-26T00:00:00Z,705000,3,3,1970,20978,2,1,3,4,9,1770,200,1980,0,98070,47.3844,-122.438,2280,75396
459,2014-06-12T00:00:00Z,578000,4,2.5,3140,9225,1,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,2460,9600
460,2015-01-28T00:00:00Z,255000,3,1.75,1240,8659,1,0,0,5,7,1240,0,1986,0,98042,47.3663,-122.089,1490,8223
461,2014-06-26T00:00:00Z,1050000,4,3.5,3450,7832,2,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.123,3220,8567
462,2015-03-05T00:00:00Z,348000,3,2.25,2570,8491,2,0,0,4,8,2570,0,1989,0,98042,47.3759,-122.125,2400,8049
463,2014-11-04T00:00:00Z,230000,3,2,1510,3413,2,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777
464,2014-12-09T00:00:00Z,359500,4,2.25,2390,11250,2,0,0,3,9,2390,0,1988,0,98023,47.3305,-122.371,2480,11250
465,2014-11-12T00:00:00Z,330000,3,1,980,7000,1,0,0,3,6,980,0,1953,0,98133,47.7617,-122.357,1220,7000
466,2014-05-23T00:00:00Z,80000,1,0.75,430,5050,1,0,0,2,4,430,0,1912,0,98014,47.6499,-121.909,1200,7500
467,2014-12-01T00:00:00Z,465000,3,1.75,1480,6360,1,0,0,3,7,1480,0,1954,0,98133,47.7311,-122.353,1480,6360
468,2014-10-15T00:00:00Z,325000,4,2.5,1850,7324,2,0,0,3,8,1850,0,1997,0,98042,47.3701,-122.107,2100,7329
470,2015-01-06T00:00:00Z,342500,3,2.5,1810,5192,2,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,1810,6200
472,2015-02-13T00:00:00Z,868700,3,4.25,3840,6161,2,0,0,3,10,3840,0,2000,0,98074,47.6336,-122.064,3230,7709
474,2014-10-14T00:00:00Z,1150000,4,3.25,4190,10259,2,0,0,3,11,3150,1040,2000,0,98074,47.6332,-122.066,4300,11919
475,2014-08-11T00:00:00Z,859900,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111
476,2014-08-08T00:00:00Z,520000,4,2.25,1890,3006,2,0,0,3,7,1890,0,2003,0,98029,47.5461,-121.998,1580,3000
478,2014-09-01T00:00:00Z,438924,3,1.5,1050,4590,1,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400
479,2015-04-06T00:00:00Z,315000,2,1,630,6550,1,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,1420,6550
480,2014-07-18T00:00:00Z,590000,4,2.75,2910,10650,1,0,2,3,8,1780,1130,1975,0,98033,47.6658,-122.188,2920,10988
481,2014-11-04T00:00:00Z,378500,4,1.75,1700,8640,1,0,0,3,7,850,850,1955,0,98006,47.5772,-122.153,1620,9000
482,2014-06-03T00:00:00Z,328500,3,2.5,1950,8130,2,0,0,4,9,1950,0,1990,0,98042,47.3875,-122.161,2350,7691
484,2014-10-27T00:00:00Z,525000,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012
485,2015-04-10T00:00:00Z,1385000,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0,98074,47.6179,-122.005,3850,181319
486,2015-04-28T00:00:00Z,295000,4,2.5,2160,7725,1,0,0,4,8,1460,700,1978,0,98023,47.3078,-122.378,2060,8250
487,2014-07-11T00:00:00Z,1067000,6,3.5,4860,11793,2,0,0,3,11,3860,1000,1998,0,98006,47.5521,-122.137,3600,11793
488,2014-07-21T00:00:00Z,207950,2,2,890,5000,1,0,0,3,6,890,0,1917,0,98118,47.5158,-122.264,1860,5000
489,2014-12-16T00:00:00Z,699900,4,2.75,2810,7302,2,0,0,3,9,2810,0,2002,0,98075,47.5985,-121.977,2820,7302
495,2014-06-14T00:00:00Z,397500,3,2,1510,6710,1,0,0,3,7,1070,440,1972,0,98034,47.7193,-122.216,1660,6600
497,2015-01-28T00:00:00Z,725000,4,2,2110,4140,2,0,0,3,9,1710,400,1925,2003,98116,47.5836,-122.387,1440,4420
498,2014-09-17T00:00:00Z,299000,3,2.75,3080,19635,1,0,2,4,7,1610,1470,1958,0,98032,47.3841,-122.284,2424,12410
501,2015-05-10T00:00:00Z,650000,4,2.5,3180,5438,2,0,0,3,9,3180,0,2003,0,98065,47.5416,-121.864,3030,5335
502,2014-05-19T00:00:00Z,475000,2,1,1490,3825,1,0,0,3,7,860,630,1929,0,98117,47.6799,-122.381,1460,3825
503,2014-05-02T00:00:00Z,342000,3,2,1930,11947,1,0,0,4,8,1930,0,1966,0,98042,47.3672,-122.151,2200,12825
504,2014-10-15T00:00:00Z,1197350,4,2.5,2770,7800,2,0,0,3,10,2770,0,1999,0,98033,47.684,-122.205,2720,10000
505,2015-02-10T00:00:00Z,280000,3,1.5,1670,11610,1,0,0,4,7,1670,0,1963,0,98055,47.4404,-122.191,1930,10200
506,2014-05-21T00:00:00Z,240000,2,1.75,1330,7200,1,0,0,3,7,1330,0,1993,0,98188,47.4467,-122.281,1450,11682
507,2014-05-27T00:00:00Z,529000,3,1,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333
508,2015-02-02T00:00:00Z,442000,3,1,1190,5100,1,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100
510,2014-06-12T00:00:00Z,1485000,4,3.75,4030,10800,2,0,0,3,10,4030,0,2006,0,98033,47.6821,-122.196,2160,7200
511,2015-05-05T00:00:00Z,585000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,1980,8750
512,2015-03-05T00:00:00Z,480000,4,2.5,2600,7787,2,0,0,3,8,2600,0,2005,0,98059,47.4877,-122.139,2830,7787
514,2014-11-05T00:00:00Z,290000,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.347,1220,660
515,2014-08-20T00:00:00Z,615000,3,1.75,1900,5000,1,0,0,5,7,950,950,1951,0,98116,47.5789,-122.393,1770,5000
516,2015-03-11T00:00:00Z,300000,2,1,1100,7680,1,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680
518,2015-05-07T00:00:00Z,750000,3,2.5,2400,7745,2,0,0,3,9,2400,0,2001,0,98033,47.6734,-122.173,2080,8615
519,2014-11-14T00:00:00Z,2250000,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2950,9323
520,2014-08-05T00:00:00Z,890000,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160
521,2015-03-25T00:00:00Z,288000,3,1,1190,7560,1,0,0,5,6,1190,0,1958,0,98058,47.452,-122.177,1190,7560
522,2014-09-06T00:00:00Z,190000,2,1,630,6000,1,0,0,3,6,630,0,1943,2005,98178,47.4973,-122.221,1470,6840
523,2015-03-26T00:00:00Z,515000,5,3,2530,5105,1,0,0,3,8,1520,1010,2005,0,98133,47.7546,-122.341,2290,4011
524,2014-11-05T00:00:00Z,235000,4,1.5,1690,11054,1,0,0,4,5,1690,0,1930,0,98055,47.4667,-122.215,1690,9040
525,2014-08-18T00:00:00Z,275000,2,1,940,5000,1,0,0,3,6,940,0,1951,0,98126,47.5186,-122.374,940,5000
528,2014-06-18T00:00:00Z,1600000,6,5,6050,230652,2,0,3,3,11,6050,0,2001,0,98024,47.6033,-121.943,4210,233971
529,2014-11-05T00:00:00Z,365000,4,1,1590,7085,1.5,0,0,3,6,1590,0,1944,0,98125,47.7315,-122.305,1320,7085
531,2015-04-29T00:00:00Z,270500,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,0,98038,47.3608,-122.056,1680,7848
532,2015-05-05T00:00:00Z,200000,2,1.5,1360,1898,2,0,0,3,7,1360,0,1978,0,98092,47.2852,-122.19,1360,1898
533,2015-02-24T00:00:00Z,970000,4,3.25,4740,76230,2,0,0,3,10,4740,0,1987,0,98075,47.5931,-122.071,3340,49206
536,2015-02-18T00:00:00Z,358000,3,2.25,1610,6655,2,0,0,4,7,1610,0,1985,0,98058,47.4296,-122.161,1780,7529
537,2015-05-01T00:00:00Z,452000,4,1.75,1570,8268,1,0,0,3,7,1570,0,1979,0,98011,47.7373,-122.197,1870,8190
538,2014-12-04T00:00:00Z,595000,2,2,1510,4000,1,0,0,4,7,1010,500,1900,0,98103,47.6582,-122.345,1920,4000
539,2015-04-10T00:00:00Z,249000,3,2,1360,6082,1,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987
540,2015-03-10T00:00:00Z,346900,4,2.5,1970,5106,2,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109
541,2015-02-18T00:00:00Z,2125000,3,2.5,5403,24069,2,1,4,4,12,5403,0,1976,0,98166,47.4169,-122.348,3980,104374
543,2014-10-13T00:00:00Z,318888,4,1.75,2320,12000,1,0,0,4,8,2270,50,1973,0,98032,47.3644,-122.28,2120,9880
544,2014-09-11T00:00:00Z,530000,3,2.25,2120,40518,1,0,0,3,8,2120,0,1967,0,98075,47.5896,-122.009,2480,13492
546,2015-04-22T00:00:00Z,910000,4,2.5,3350,29242,2,0,0,3,11,3350,0,1988,0,98052,47.7197,-122.131,3920,24728
547,2014-05-23T00:00:00Z,782000,4,2.5,2380,9614,2,0,0,4,10,2380,0,1991,0,98006,47.5623,-122.116,2560,9770
548,2015-03-19T00:00:00Z,259950,2,2,1070,649,2,0,0,3,9,720,350,2008,0,98106,47.5213,-122.357,1070,928
549,2014-09-23T00:00:00Z,315000,4,2.75,2300,18360,1,0,0,4,7,1560,740,1979,0,98058,47.4518,-122.16,1870,9588
550,2014-05-28T00:00:00Z,215000,2,1,1320,8865,1,0,0,4,6,1320,0,1943,0,98168,47.4949,-122.3,1190,6490
